"state","date","week","covid_death","total_death","year","percentage_expected_death","population","cases"
"NY",2024-04-20,16,19,1972,2024,102,19469232,NA
"NY",2024-04-27,17,18,1955,2024,103,19469232,NA
"NY",2024-05-04,18,10,1906,2024,100,19469232,NA
"NY",2024-05-11,19,12,1905,2024,106,19469232,NA
"NY",2024-05-18,20,14,1916,2024,105,19469232,NA
"NY",2024-05-25,21,13,1875,2024,101,19469232,NA
"NY",2024-06-01,22,NA,1799,2024,103,19469232,NA
"NY",2024-06-08,23,11,1868,2024,102,19469232,NA
"NY",2024-06-15,24,12,1861,2024,101,19469232,NA
"NY",2024-06-22,25,10,1913,2024,105,19469232,NA
"NY",2024-06-29,26,16,1879,2024,102,19469232,NA
"NY",2024-07-06,27,17,1890,2024,102,19469232,NA
"NY",2024-07-13,28,16,1840,2024,103,19469232,NA
"NY",2024-07-20,29,33,1872,2024,102,19469232,NA
"NY",2024-07-27,30,34,1882,2024,106,19469232,NA
"NY",2024-08-03,31,36,1925,2024,108,19469232,NA
"NY",2024-08-10,32,35,1875,2024,105,19469232,NA
"NY",2024-08-17,33,43,1946,2024,108,19469232,NA
"NY",2024-08-24,34,41,1858,2024,105,19469232,NA
"NY",2024-08-31,35,58,1921,2024,108,19469232,NA
"NY",2024-09-07,36,38,1839,2024,103,19469232,NA
"NY",2024-09-14,37,54,1882,2024,107,19469232,NA
"NY",2024-09-21,38,59,1886,2024,105,19469232,NA
"NY",2024-09-28,39,37,1850,2024,101,19469232,NA
"NY",2024-10-05,40,47,1918,2024,104,19469232,NA
"NY",2024-10-12,41,36,2051,2024,110,19469232,NA
"NY",2024-10-19,42,32,2011,2024,105,19469232,NA
"NY",2024-10-26,43,30,1949,2024,102,19469232,NA
"NY",2024-11-02,44,38,1996,2024,105,19469232,NA
"NY",2024-11-09,45,25,1897,2024,98,19469232,NA
"NY",2024-11-16,46,20,1920,2024,99,19469232,NA
"NY",2024-11-23,47,22,1868,2024,94,19469232,NA
"NY",2024-11-30,48,10,1659,2024,84,19469232,NA
"NY",2024-12-07,49,15,1630,2024,82,19469232,NA
"NC",2020-01-11,2,0,1984,2020,97,10453812,NA
"NC",2020-01-18,3,0,1902,2020,97,10453812,NA
"NC",2020-01-25,4,0,1994,2020,102,10453812,0
"NC",2020-02-01,5,0,1983,2020,102,10453812,0
"NC",2020-02-08,6,0,2053,2020,101,10453812,0
"NC",2020-02-15,7,0,2060,2020,103,10453812,0
"NC",2020-02-22,8,NA,1925,2020,97,10453812,0
"NC",2020-02-29,9,0,1972,2020,103,10453812,0
"NC",2020-03-07,10,NA,2032,2020,104,10453812,1
"NC",2020-03-14,11,NA,2025,2020,106,10453812,8
"NC",2020-03-21,12,NA,2052,2020,109,10453812,95
"NC",2020-03-28,13,12,1877,2020,100,10453812,557
"NC",2020-04-04,14,44,2024,2020,109,10453812,1194
"NC",2020-04-11,15,61,2016,2020,108,10453812,1843
"NC",2020-04-18,16,138,2029,2020,114,10453812,1785
"NC",2020-04-25,17,121,2104,2020,119,10453812,2243
"NC",2020-05-02,18,120,1948,2020,107,10453812,2979
"NC",2020-05-09,19,119,2059,2020,117,10453812,2838
"NC",2020-05-16,20,103,2039,2020,117,10453812,3169
"NC",2020-05-23,21,109,2061,2020,115,10453812,4274
"NC",2020-05-30,22,161,1991,2020,115,10453812,4596
"NC",2020-06-06,23,128,1967,2020,111,10453812,6540
"NC",2020-06-13,24,112,1878,2020,107,10453812,7575
"NC",2020-06-20,25,102,1938,2020,111,10453812,8716
"NC",2020-06-27,26,104,1946,2020,112,10453812,9122
"NC",2020-07-04,27,104,2001,2020,113,10453812,10882
"NC",2020-07-11,28,130,1979,2020,118,10453812,11259
"NC",2020-07-18,29,154,2027,2020,119,10453812,14018
"NC",2020-07-25,30,187,2147,2020,127,10453812,13519
"NC",2020-08-01,31,214,2085,2020,123,10453812,13618
"NC",2020-08-08,32,193,2061,2020,120,10453812,11365
"NC",2020-08-15,33,213,2160,2020,126,10453812,10202
"NC",2020-08-22,34,215,2123,2020,125,10453812,10081
"NC",2020-08-29,35,192,2070,2020,119,10453812,11535
"NC",2020-09-05,36,212,2167,2020,127,10453812,10974
"NC",2020-09-12,37,204,2124,2020,126,10453812,8491
"NC",2020-09-19,38,229,2261,2020,128,10453812,9427
"NC",2020-09-26,39,203,2072,2020,118,10453812,9286
"NC",2020-10-03,40,192,2038,2020,115,10453812,10436
"NC",2020-10-10,41,209,2117,2020,120,10453812,12269
"NC",2020-10-17,42,216,2130,2020,121,10453812,13662
"NC",2020-10-24,43,218,2130,2020,119,10453812,14413
"NC",2020-10-31,44,273,2159,2020,119,10453812,15793
"NC",2020-11-07,45,292,2382,2020,132,10453812,16169
"NC",2020-11-14,46,287,2230,2020,121,10453812,18232
"NC",2020-11-21,47,283,2176,2020,120,10453812,23935
"NC",2020-11-28,48,329,2320,2020,128,10453812,25867
"NC",2020-12-05,49,368,2378,2020,122,10453812,28245
"NC",2020-12-12,50,487,2459,2020,127,10453812,40996
"NC",2020-12-19,51,593,2588,2020,133,10453812,42105
"NC",2020-12-26,52,624,2670,2020,138,10453812,43808
"NC",2021-01-02,53,758,2846,2020,147,10453812,39700
"NC",2021-01-09,1,812,2951,2021,146,10567100,56256
"NC",2021-01-16,2,904,3019,2021,147,10567100,55744
"NC",2021-01-23,3,882,2935,2021,150,10567100,45861
"NC",2021-01-30,4,766,2931,2021,149,10567100,39078
"NC",2021-02-06,5,602,2655,2021,136,10567100,38806
"NC",2021-02-13,6,511,2532,2021,124,10567100,26240
"NC",2021-02-20,7,367,2437,2021,122,10567100,20604
"NC",2021-02-27,8,286,2233,2021,113,10567100,17403
"NC",2021-03-06,9,193,2144,2021,112,10567100,13574
"NC",2021-03-13,10,156,2052,2021,105,10567100,11185
"NC",2021-03-20,11,139,2028,2021,106,10567100,11286
"NC",2021-03-27,12,129,2032,2021,108,10567100,11483
"NC",2021-04-03,13,119,1946,2021,103,10567100,11985
"NC",2021-04-10,14,109,2115,2021,114,10567100,10878
"NC",2021-04-17,15,109,1994,2021,107,10567100,13725
"NC",2021-04-24,16,124,2036,2021,115,10567100,13011
"NC",2021-05-01,17,121,2067,2021,117,10567100,12345
"NC",2021-05-08,18,140,2087,2021,115,10567100,10668
"NC",2021-05-15,19,118,2001,2021,114,10567100,8357
"NC",2021-05-22,20,121,1969,2021,113,10567100,6561
"NC",2021-05-29,21,107,2087,2021,117,10567100,5588
"NC",2021-06-05,22,76,2026,2021,117,10567100,3606
"NC",2021-06-12,23,69,1961,2021,110,10567100,3107
"NC",2021-06-19,24,52,1947,2021,111,10567100,2738
"NC",2021-06-26,25,63,1899,2021,108,10567100,2675
"NC",2021-07-03,26,42,1925,2021,111,10567100,2809
"NC",2021-07-10,27,41,1946,2021,110,10567100,3535
"NC",2021-07-17,28,55,1994,2021,119,10567100,5761
"NC",2021-07-24,29,79,2024,2021,118,10567100,9233
"NC",2021-07-31,30,125,2008,2021,119,10567100,17200
"NC",2021-08-07,31,175,2200,2021,130,10567100,24763
"NC",2021-08-14,32,268,2202,2021,128,10567100,33104
"NC",2021-08-21,33,424,2412,2021,140,10567100,38426
"NC",2021-08-28,34,518,2554,2021,150,10567100,45457
"NC",2021-09-04,35,637,2645,2021,153,10567100,50082
"NC",2021-09-11,36,620,2609,2021,153,10567100,45209
"NC",2021-09-18,37,660,2711,2021,161,10567100,48519
"NC",2021-09-25,38,603,2549,2021,145,10567100,39054
"NC",2021-10-02,39,527,2518,2021,144,10567100,31244
"NC",2021-10-09,40,464,2450,2021,138,10567100,24561
"NC",2021-10-16,41,371,2390,2021,135,10567100,20615
"NC",2021-10-23,42,351,2332,2021,132,10567100,15701
"NC",2021-10-30,43,259,2246,2021,126,10567100,13022
"NC",2021-11-06,44,207,2201,2021,122,10567100,11390
"NC",2021-11-13,45,147,2268,2021,125,10567100,11503
"NC",2021-11-20,46,143,2109,2021,114,10567100,12812
"NC",2021-11-27,47,154,2261,2021,124,10567100,13777
"NC",2021-12-04,48,157,2360,2021,130,10567100,15473
"NC",2021-12-11,49,204,2392,2021,123,10567100,21722
"NC",2021-12-18,50,227,2277,2021,118,10567100,22640
"NC",2021-12-25,51,256,2419,2021,125,10567100,30459
"NC",2022-01-01,52,253,2369,2021,122,10567100,65563
"NC",2022-01-08,1,400,2450,2022,121,10695965,138516
"NC",2022-01-15,2,537,2810,2022,137,10695965,202667
"NC",2022-01-22,3,581,2836,2022,145,10695965,213266
"NC",2022-01-29,4,777,3143,2022,160,10695965,172345
"NC",2022-02-05,5,708,2976,2022,153,10695965,97954
"NC",2022-02-12,6,648,2838,2022,139,10695965,56009
"NC",2022-02-19,7,485,2619,2022,131,10695965,31938
"NC",2022-02-26,8,322,2351,2022,119,10695965,18535
"NC",2022-03-05,9,221,2294,2022,119,10695965,10925
"NC",2022-03-12,10,192,2136,2022,109,10695965,6117
"NC",2022-03-19,11,130,2036,2022,106,10695965,4083
"NC",2022-03-26,12,86,1948,2022,103,10695965,3549
"NC",2022-04-02,13,62,2051,2022,109,10695965,3884
"NC",2022-04-09,14,47,1996,2022,107,10695965,3767
"NC",2022-04-16,15,53,1934,2022,104,10695965,6358
"NC",2022-04-23,16,32,1942,2022,109,10695965,8573
"NC",2022-04-30,17,42,2072,2022,118,10695965,11818
"NC",2022-05-07,18,39,1967,2022,108,10695965,15101
"NC",2022-05-14,19,47,1907,2022,109,10695965,20041
"NC",2022-05-21,20,57,2083,2022,120,10695965,26531
"NC",2022-05-28,21,68,1973,2022,110,10695965,28794
"NC",2022-06-04,22,74,2002,2022,116,10695965,25502
"NC",2022-06-11,23,79,2080,2022,117,10695965,26781
"NC",2022-06-18,24,75,1967,2022,112,10695965,23254
"NC",2022-06-25,25,89,2116,2022,121,10695965,20559
"NC",2022-07-02,26,78,1982,2022,114,10695965,16132
"NC",2022-07-09,27,89,2047,2022,116,10695965,25462
"NC",2022-07-16,28,86,1949,2022,117,10695965,26387
"NC",2022-07-23,29,119,2009,2022,118,10695965,30131
"NC",2022-07-30,30,106,2048,2022,121,10695965,33932
"NC",2022-08-06,31,114,2024,2022,120,10695965,33265
"NC",2022-08-13,32,108,2040,2022,119,10695965,31230
"NC",2022-08-20,33,115,2027,2022,118,10695965,27339
"NC",2022-08-27,34,117,2043,2022,120,10695965,23959
"NC",2022-09-03,35,104,2062,2022,119,10695965,21898
"NC",2022-09-10,36,96,2072,2022,121,10695965,20481
"NC",2022-09-17,37,89,2017,2022,120,10695965,21189
"NC",2022-09-24,38,107,2173,2022,123,10695965,20284
"NC",2022-10-01,39,104,2103,2022,120,10695965,16091
"NC",2022-10-08,40,80,2027,2022,114,10695965,11970
"NC",2022-10-15,41,93,2129,2022,120,10695965,10022
"NC",2022-10-22,42,88,2120,2022,120,10695965,10614
"NC",2022-10-29,43,77,2108,2022,118,10695965,5967
"NC",2022-11-05,44,91,2180,2022,120,10695965,8735
"NC",2022-11-12,45,66,2171,2022,120,10695965,9365
"NC",2022-11-19,46,75,2107,2022,114,10695965,6788
"NC",2022-11-26,47,75,2166,2022,119,10695965,6170
"NC",2022-12-03,48,75,2164,2022,120,10695965,6845
"NC",2022-12-10,49,67,2333,2022,120,10695965,11605
"NC",2022-12-17,50,81,2149,2022,111,10695965,13190
"NC",2022-12-24,51,106,2291,2022,118,10695965,16676
"NC",2022-12-31,52,123,2463,2022,127,10695965,0
"NC",2023-01-07,1,180,2402,2023,119,10835491,42982
"NC",2023-01-14,2,161,2358,2023,115,10835491,22624
"NC",2023-01-21,3,165,2203,2023,113,10835491,15741
"NC",2023-01-28,4,124,2203,2023,112,10835491,14381
"NC",2023-02-04,5,112,2124,2023,109,10835491,13247
"NC",2023-02-11,6,104,2272,2023,111,10835491,12470
"NC",2023-02-18,7,72,2068,2023,104,10835491,11714
"NC",2023-02-25,8,75,2091,2023,105,10835491,9622
"NC",2023-03-04,9,68,2096,2023,109,10835491,7611
"NC",2023-03-11,10,64,2110,2023,108,10835491,5405
"NC",2023-03-18,11,61,2100,2023,110,10835491,4709
"NC",2023-03-25,12,52,2161,2023,115,10835491,4404
"NC",2023-04-01,13,38,2079,2023,110,10835491,3927
"NC",2023-04-08,14,39,1961,2023,105,10835491,3484
"NC",2023-04-15,15,31,2048,2023,110,10835491,2798
"NC",2023-04-22,16,37,2037,2023,115,10835491,2307
"NC",2023-04-29,17,38,2013,2023,114,10835491,2590
"NC",2023-05-06,18,28,1974,2023,109,10835491,2317
"NC",2023-05-13,19,33,2060,2023,117,10835491,2257
"NC",2023-05-20,20,21,1964,2023,113,10835491,NA
"NC",2023-05-27,21,24,1892,2023,106,10835491,NA
"NC",2023-06-03,22,26,2037,2023,118,10835491,NA
"NC",2023-06-10,23,11,2020,2023,113,10835491,NA
"NC",2023-06-17,24,25,1977,2023,112,10835491,NA
"NC",2023-06-24,25,18,2020,2023,115,10835491,NA
"NC",2023-07-01,26,26,1847,2023,106,10835491,NA
"NC",2023-07-08,27,16,1904,2023,108,10835491,NA
"NC",2023-07-15,28,24,1882,2023,113,10835491,NA
"NC",2023-07-22,29,25,1985,2023,116,10835491,NA
"NC",2023-07-29,30,19,1960,2023,116,10835491,NA
"NC",2023-08-05,31,32,1884,2023,112,10835491,NA
"NC",2023-08-12,32,31,1979,2023,115,10835491,NA
"NC",2023-08-19,33,30,2078,2023,121,10835491,NA
"NC",2023-08-26,34,38,2026,2023,119,10835491,NA
"NC",2023-09-02,35,35,1949,2023,112,10835491,NA
"NC",2023-09-09,36,61,2057,2023,120,10835491,NA
"NC",2023-09-16,37,43,2043,2023,121,10835491,NA
"NC",2023-09-23,38,59,1976,2023,112,10835491,NA
"NC",2023-09-30,39,53,2101,2023,120,10835491,NA
"NC",2023-10-07,40,61,2016,2023,113,10835491,NA
"NC",2023-10-14,41,60,2022,2023,114,10835491,NA
"NC",2023-10-21,42,58,2070,2023,118,10835491,NA
"NC",2023-10-28,43,52,2060,2023,115,10835491,NA
"NC",2023-11-04,44,38,2080,2023,115,10835491,NA
"NC",2023-11-11,45,57,2118,2023,117,10835491,NA
"NC",2023-11-18,46,65,2137,2023,116,10835491,NA
"NC",2023-11-25,47,39,2047,2023,113,10835491,NA
"NC",2023-12-02,48,61,2221,2023,123,10835491,NA
"NC",2023-12-09,49,47,2191,2023,113,10835491,NA
"NC",2023-12-16,50,61,2285,2023,118,10835491,NA
"NC",2023-12-23,51,58,2370,2023,122,10835491,NA
"NC",2023-12-30,52,76,2474,2023,128,10835491,NA
"NC",2024-01-06,1,85,2402,2024,119,10835491,42982
"NC",2024-01-13,2,109,2411,2024,117,10975017,NA
"NC",2024-01-20,3,79,2282,2024,117,10975017,NA
"NC",2024-01-27,4,92,2304,2024,117,10975017,NA
"NC",2024-02-03,5,55,2153,2024,110,10975017,NA
"NC",2024-02-10,6,76,2182,2024,107,10975017,NA
"NC",2024-02-17,7,53,2101,2024,105,10975017,NA
"NC",2024-02-24,8,70,2161,2024,109,10975017,NA
"NC",2024-03-02,9,64,2120,2024,110,10975017,NA
"NC",2024-03-09,10,68,2067,2024,106,10975017,NA
"NC",2024-03-16,11,51,2069,2024,108,10975017,NA
"NC",2024-03-23,12,43,2010,2024,107,10975017,NA
"NC",2024-03-30,13,32,1961,2024,104,10975017,NA
"NC",2024-04-06,14,32,2074,2024,111,10975017,NA
"NC",2024-04-13,15,22,2004,2024,107,10975017,NA
"NC",2024-04-20,16,25,2098,2024,118,10975017,NA
"NC",2024-04-27,17,17,2004,2024,114,10975017,NA
"NC",2024-05-04,18,15,2006,2024,111,10975017,NA
"NC",2024-05-11,19,11,1976,2024,112,10975017,NA
"NC",2024-05-18,20,19,1895,2024,109,10975017,NA
"NC",2024-05-25,21,13,1930,2024,108,10975017,NA
"NC",2024-06-01,22,17,1894,2024,110,10975017,NA
"NC",2024-06-08,23,11,1945,2024,109,10975017,NA
"NC",2024-06-15,24,10,1990,2024,113,10975017,NA
"NC",2024-06-22,25,11,1871,2024,107,10975017,NA
"NC",2024-06-29,26,11,1952,2024,112,10975017,NA
"NC",2024-07-06,27,16,1911,2024,108,10975017,NA
"NC",2024-07-13,28,18,1918,2024,115,10975017,NA
"NC",2024-07-20,29,24,1989,2024,116,10975017,NA
"NC",2024-07-27,30,28,1976,2024,117,10975017,NA
"NC",2024-08-03,31,21,1952,2024,116,10975017,NA
"NC",2024-08-10,32,26,1911,2024,111,10975017,NA
"NC",2024-08-17,33,50,1927,2024,112,10975017,NA
"NC",2024-08-24,34,39,1968,2024,116,10975017,NA
"NC",2024-08-31,35,64,2026,2024,117,10975017,NA
"NC",2024-09-07,36,50,1984,2024,116,10975017,NA
"NC",2024-09-14,37,78,2048,2024,121,10975017,NA
"NC",2024-09-21,38,46,2036,2024,115,10975017,NA
"NC",2024-09-28,39,37,1977,2024,113,10975017,NA
"NC",2024-10-05,40,32,1948,2024,110,10975017,NA
"NC",2024-10-12,41,23,1982,2024,112,10975017,NA
"NC",2024-10-19,42,22,1995,2024,113,10975017,NA
"NC",2024-10-26,43,19,2016,2024,113,10975017,NA
"NC",2024-11-02,44,19,1953,2024,108,10975017,NA
"NC",2024-11-09,45,17,1967,2024,109,10975017,NA
"NC",2024-11-16,46,12,1774,2024,96,10975017,NA
"NC",2024-11-23,47,15,1763,2024,97,10975017,NA
"NC",2024-11-30,48,NA,1500,2024,83,10975017,NA
"NC",2024-12-07,49,15,1004,2024,52,10975017,NA
"ND",2020-01-11,2,0,151,2020,103,779563,NA
"ND",2020-01-18,3,0,171,2020,112,779563,NA
"ND",2020-01-25,4,0,147,2020,100,779563,0
"ND",2020-02-01,5,0,130,2020,97,779563,0
"ND",2020-02-08,6,0,138,2020,102,779563,0
"ND",2020-02-15,7,0,148,2020,101,779563,0
"ND",2020-02-22,8,0,176,2020,118,779563,0
"ND",2020-02-29,9,0,152,2020,109,779563,0
"ND",2020-03-07,10,0,171,2020,125,779563,0
"ND",2020-03-14,11,0,148,2020,114,779563,0
"ND",2020-03-21,12,0,150,2020,108,779563,6
"ND",2020-03-28,13,NA,119,2020,85,779563,39
"ND",2020-04-04,14,NA,140,2020,87,779563,96
"ND",2020-04-11,15,NA,158,2020,114,779563,110
"ND",2020-04-18,16,NA,157,2020,110,779563,114
"ND",2020-04-25,17,11,158,2020,121,779563,314
"ND",2020-05-02,18,NA,148,2020,106,779563,354
"ND",2020-05-09,19,11,141,2020,103,779563,290
"ND",2020-05-16,20,14,153,2020,114,779563,324
"ND",2020-05-23,21,10,140,2020,106,779563,431
"ND",2020-05-30,22,14,143,2020,102,779563,360
"ND",2020-06-06,23,NA,161,2020,123,779563,241
"ND",2020-06-13,24,NA,143,2020,108,779563,262
"ND",2020-06-20,25,NA,142,2020,112,779563,225
"ND",2020-06-27,26,NA,131,2020,98,779563,195
"ND",2020-07-04,27,NA,117,2020,96,779563,254
"ND",2020-07-11,28,NA,135,2020,103,779563,356
"ND",2020-07-18,29,NA,134,2020,111,779563,594
"ND",2020-07-25,30,10,132,2020,106,779563,800
"ND",2020-08-01,31,NA,139,2020,109,779563,861
"ND",2020-08-08,32,NA,154,2020,124,779563,832
"ND",2020-08-15,33,14,136,2020,95,779563,914
"ND",2020-08-22,34,NA,132,2020,100,779563,995
"ND",2020-08-29,35,NA,141,2020,124,779563,1495
"ND",2020-09-05,36,14,163,2020,134,779563,1808
"ND",2020-09-12,37,12,143,2020,101,779563,1855
"ND",2020-09-19,38,17,165,2020,125,779563,2213
"ND",2020-09-26,39,46,178,2020,123,779563,2643
"ND",2020-10-03,40,59,197,2020,139,779563,2866
"ND",2020-10-10,41,70,239,2020,193,779563,3011
"ND",2020-10-17,42,59,223,2020,146,779563,4092
"ND",2020-10-24,43,67,195,2020,134,779563,5215
"ND",2020-10-31,44,89,246,2020,165,779563,5745
"ND",2020-11-07,45,117,269,2020,188,779563,8391
"ND",2020-11-14,46,130,255,2020,182,779563,9075
"ND",2020-11-21,47,139,273,2020,185,779563,9855
"ND",2020-11-28,48,126,248,2020,172,779563,8249
"ND",2020-12-05,49,140,283,2020,200,779563,4658
"ND",2020-12-12,50,94,231,2020,169,779563,6011
"ND",2020-12-19,51,73,200,2020,136,779563,2538
"ND",2020-12-26,52,62,200,2020,141,779563,2017
"ND",2021-01-02,53,32,163,2020,115,779563,1788
"ND",2021-01-09,1,29,157,2021,114,777982,1334
"ND",2021-01-16,2,27,153,2021,105,777982,1305
"ND",2021-01-23,3,17,140,2021,92,777982,1084
"ND",2021-01-30,4,15,147,2021,100,777982,932
"ND",2021-02-06,5,15,157,2021,117,777982,756
"ND",2021-02-13,6,NA,119,2021,88,777982,335
"ND",2021-02-20,7,NA,131,2021,90,777982,663
"ND",2021-02-27,8,10,162,2021,109,777982,626
"ND",2021-03-06,9,13,154,2021,110,777982,544
"ND",2021-03-13,10,NA,135,2021,99,777982,546
"ND",2021-03-20,11,0,142,2021,110,777982,666
"ND",2021-03-27,12,NA,144,2021,104,777982,714
"ND",2021-04-03,13,NA,140,2021,100,777982,1096
"ND",2021-04-10,14,NA,135,2021,84,777982,1075
"ND",2021-04-17,15,13,145,2021,105,777982,1046
"ND",2021-04-24,16,NA,126,2021,88,777982,1005
"ND",2021-05-01,17,13,144,2021,110,777982,934
"ND",2021-05-08,18,NA,145,2021,104,777982,927
"ND",2021-05-15,19,NA,138,2021,101,777982,679
"ND",2021-05-22,20,NA,156,2021,117,777982,603
"ND",2021-05-29,21,NA,123,2021,93,777982,416
"ND",2021-06-05,22,NA,148,2021,105,777982,264
"ND",2021-06-12,23,NA,139,2021,106,777982,254
"ND",2021-06-19,24,NA,127,2021,96,777982,191
"ND",2021-06-26,25,NA,149,2021,117,777982,119
"ND",2021-07-03,26,NA,147,2021,110,777982,97
"ND",2021-07-10,27,NA,141,2021,115,777982,72
"ND",2021-07-17,28,NA,126,2021,96,777982,151
"ND",2021-07-24,29,NA,138,2021,114,777982,165
"ND",2021-07-31,30,NA,128,2021,103,777982,318
"ND",2021-08-07,31,NA,128,2021,101,777982,523
"ND",2021-08-14,32,NA,141,2021,114,777982,811
"ND",2021-08-21,33,10,142,2021,99,777982,1180
"ND",2021-08-28,34,NA,139,2021,105,777982,1743
"ND",2021-09-04,35,10,136,2021,120,777982,2289
"ND",2021-09-11,36,20,158,2021,130,777982,2647
"ND",2021-09-18,37,20,174,2021,123,777982,3444
"ND",2021-09-25,38,24,167,2021,126,777982,3237
"ND",2021-10-02,39,35,182,2021,126,777982,4117
"ND",2021-10-09,40,42,178,2021,125,777982,4332
"ND",2021-10-16,41,55,207,2021,167,777982,3831
"ND",2021-10-23,42,60,207,2021,136,777982,3424
"ND",2021-10-30,43,41,195,2021,134,777982,3400
"ND",2021-11-06,44,35,188,2021,126,777982,3470
"ND",2021-11-13,45,48,183,2021,128,777982,3568
"ND",2021-11-20,46,37,170,2021,121,777982,3315
"ND",2021-11-27,47,43,181,2021,123,777982,3104
"ND",2021-12-04,48,59,210,2021,146,777982,3134
"ND",2021-12-11,49,42,211,2021,149,777982,2866
"ND",2021-12-18,50,33,194,2021,142,777982,2405
"ND",2021-12-25,51,25,178,2021,121,777982,2124
"ND",2022-01-01,52,22,164,2021,115,777982,2234
"ND",2022-01-08,1,28,196,2022,142,778912,5204
"ND",2022-01-15,2,29,184,2022,126,778912,9717
"ND",2022-01-22,3,29,169,2022,110,778912,14806
"ND",2022-01-29,4,41,172,2022,118,778912,14476
"ND",2022-02-05,5,35,174,2022,130,778912,9932
"ND",2022-02-12,6,38,169,2022,125,778912,5982
"ND",2022-02-19,7,27,163,2022,111,778912,3139
"ND",2022-02-26,8,30,178,2022,120,778912,1439
"ND",2022-03-05,9,16,149,2022,106,778912,1015
"ND",2022-03-12,10,13,143,2022,104,778912,567
"ND",2022-03-19,11,NA,137,2022,106,778912,408
"ND",2022-03-26,12,NA,164,2022,118,778912,145
"ND",2022-04-02,13,NA,125,2022,89,778912,230
"ND",2022-04-09,14,NA,131,2022,81,778912,190
"ND",2022-04-16,15,NA,112,2022,81,778912,247
"ND",2022-04-23,16,NA,132,2022,93,778912,273
"ND",2022-04-30,17,NA,129,2022,98,778912,333
"ND",2022-05-07,18,NA,132,2022,95,778912,414
"ND",2022-05-14,19,NA,134,2022,98,778912,611
"ND",2022-05-21,20,NA,151,2022,113,778912,723
"ND",2022-05-28,21,NA,168,2022,127,778912,882
"ND",2022-06-04,22,NA,124,2022,88,778912,935
"ND",2022-06-11,23,NA,147,2022,112,778912,1199
"ND",2022-06-18,24,NA,114,2022,86,778912,1069
"ND",2022-06-25,25,NA,138,2022,108,778912,1253
"ND",2022-07-02,26,NA,161,2022,120,778912,1165
"ND",2022-07-09,27,NA,121,2022,99,778912,1358
"ND",2022-07-16,28,NA,116,2022,88,778912,1557
"ND",2022-07-23,29,10,136,2022,113,778912,1800
"ND",2022-07-30,30,10,131,2022,105,778912,1799
"ND",2022-08-06,31,12,157,2022,124,778912,1856
"ND",2022-08-13,32,NA,155,2022,125,778912,1938
"ND",2022-08-20,33,10,150,2022,105,778912,1776
"ND",2022-08-27,34,NA,142,2022,108,778912,1509
"ND",2022-09-03,35,NA,151,2022,133,778912,1364
"ND",2022-09-10,36,NA,137,2022,112,778912,1388
"ND",2022-09-17,37,11,142,2022,100,778912,967
"ND",2022-09-24,38,13,160,2022,121,778912,1014
"ND",2022-10-01,39,NA,148,2022,102,778912,1020
"ND",2022-10-08,40,NA,140,2022,99,778912,999
"ND",2022-10-15,41,NA,150,2022,121,778912,982
"ND",2022-10-22,42,NA,170,2022,112,778912,797
"ND",2022-10-29,43,NA,149,2022,103,778912,827
"ND",2022-11-05,44,NA,136,2022,91,778912,900
"ND",2022-11-12,45,NA,155,2022,108,778912,967
"ND",2022-11-19,46,NA,142,2022,101,778912,922
"ND",2022-11-26,47,NA,139,2022,94,778912,809
"ND",2022-12-03,48,NA,161,2022,112,778912,762
"ND",2022-12-10,49,NA,144,2022,102,778912,1090
"ND",2022-12-17,50,10,148,2022,108,778912,1036
"ND",2022-12-24,51,NA,169,2022,115,778912,930
"ND",2022-12-31,52,NA,182,2022,128,778912,715
"ND",2023-01-07,1,NA,175,2023,127,783926,535
"ND",2023-01-14,2,NA,150,2023,103,783926,513
"ND",2023-01-21,3,NA,183,2023,120,783926,611
"ND",2023-01-28,4,NA,139,2023,95,783926,468
"ND",2023-02-04,5,NA,155,2023,115,783926,770
"ND",2023-02-11,6,NA,126,2023,93,783926,840
"ND",2023-02-18,7,NA,134,2023,92,783926,847
"ND",2023-02-25,8,NA,137,2023,92,783926,753
"ND",2023-03-04,9,NA,141,2023,101,783926,867
"ND",2023-03-11,10,NA,156,2023,114,783926,703
"ND",2023-03-18,11,NA,142,2023,110,783926,643
